Battery,Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,Temperature,SOH
5,2,15829.126,0.53424,0.00594,12516.703,0.54426,0.01738,9909.4424,0.55305,0.02772,7835.48,0.56071,0.03405,6217.2461,0.56955,0.0392,4905.291,0.57746,0.04542,3881.2737,0.58699,0.05015,3070.9827,0.59605,0.05376,2430.7778,0.60427,0.05658,1923.1537,0.61376,0.06223,1522.4358,0.62242,0.06374,1203.8446,0.63355,0.06722,952.86591,0.64428,0.06974,754.27557,0.65529,0.07541,596.71857,0.66589,0.07954,471.96338,0.67829,0.08265,373.20856,0.69001,0.08665,295.47278,0.70184,0.09112,233.87738,0.71555,0.0939,185.05922,0.72721,0.09851,146.35823,0.74245,0.10442,115.77804,0.75645,0.11027,91.6721,0.77113,0.11774,72.51701,0.78521,0.1262,57.36816,0.80206,0.13546,45.3629,0.8197,0.14697,35.93134,0.83907,0.1605,28.40909,0.86202,0.17651,22.48202,0.88905,0.1941,17.79613,0.92137,0.2133,14.06813,0.96165,0.22904,11.1448,1.005,0.24374,8.81772,1.05479,0.24904,6.97545,1.10581,0.25285,5.5173,1.15479,0.23717,4.36941,1.19808,0.22727,3.45686,1.23948,0.20357,2.73547,1.27216,0.18273,2.16054,1.29552,0.1607,1.70952,1.31421,0.13878,1.35352,1.32853,0.12044,1.07079,1.33954,0.10698,0.84734,1.34839,0.09599,0.67072,1.35478,0.08834,0.53067,1.36113,0.0829,0.41976,1.36763,0.08137,0.33183,1.37416,0.0842,0.26261,1.37928,0.09002,0.20791,1.38398,0.09706,0.16452,1.39097,0.10625,0.13007,1.40193,0.11952,0.10309,1.41334,0.13833,0.08153,1.42599,0.15962,0.06443,1.44366,0.18441,0.05102,1.4713,0.20874,0.04042,1.50516,0.2467,0.03192,1.5376,0.29354,0.02528,1.56695,0.33585,0.01999,1.60389,0.37229,35,70
5,5,15829.126,0.39951,-0.00592,12516.703,0.40653,0.00822,9909.4424,0.41289,0.02086,7835.48,0.42122,0.03007,6217.2461,0.42849,0.03853,4905.291,0.43683,0.04562,3881.2737,0.4448,0.05335,3070.9827,0.45427,0.05883,2430.7778,0.46437,0.06583,1923.1537,0.47572,0.0716,1522.4358,0.48616,0.07798,1203.8446,0.49985,0.08392,952.86591,0.51208,0.09019,754.27557,0.52791,0.09511,596.71857,0.54244,0.10024,471.96338,0.55778,0.10691,373.20856,0.57278,0.11219,295.47278,0.59053,0.11971,233.87738,0.60789,0.12352,185.05922,0.6286,0.13025,146.35823,0.64783,0.13531,115.77804,0.66889,0.14181,91.6721,0.68987,0.14794,72.51701,0.71418,0.15474,57.36816,0.73893,0.16032,45.3629,0.76504,0.16508,35.93134,0.79405,0.16966,28.40909,0.82385,0.17187,22.48202,0.85698,0.16922,17.79613,0.8881,0.1639,14.06813,0.91648,0.15536,11.1448,0.94342,0.14459,8.81772,0.9655,0.13112,6.97545,0.98441,0.11508,5.5173,1.00119,0.10377,4.36941,1.0134,0.09626,3.45686,1.01996,0.08391,2.73547,1.02713,0.0746,2.16054,1.03638,0.06589,1.70952,1.04627,0.05851,1.35352,1.05623,0.0575,1.07079,1.06419,0.06143,0.84734,1.06688,0.06717,0.67072,1.06648,0.07124,0.53067,1.06376,0.07038,0.41976,1.06509,0.06629,0.33183,1.0728,0.06207,0.26261,1.0875,0.06053,0.20791,1.10879,0.06732,0.16452,1.1308,0.08645,0.13007,1.14744,0.11692,0.10309,1.1518,0.15198,0.08153,1.14568,0.18109,0.06443,1.14174,0.20292,0.05102,1.14443,0.21047,0.04042,1.1646,0.21928,0.03192,1.2,0.23479,0.02528,1.25081,0.2607,0.01999,1.31544,0.30436,25,86
5,1,15829.126,0.31658,0.00499,12516.703,0.3249,0.0166,9909.4424,0.3342,0.02486,7835.48,0.343,0.03228,6217.2461,0.35187,0.03919,4905.291,0.36025,0.04451,3881.2737,0.36797,0.04853,3070.9827,0.37756,0.0526,2430.7778,0.38543,0.05482,1923.1537,0.39365,0.0596,1522.4358,0.40351,0.06208,1203.8446,0.41211,0.06578,952.86591,0.42132,0.06967,754.27557,0.43209,0.07322,596.71857,0.44271,0.07627,471.96338,0.45417,0.08019,373.20856,0.46472,0.08451,295.47278,0.4789,0.08889,233.87738,0.49013,0.09512,185.05922,0.50463,0.10004,146.35823,0.51912,0.10503,115.77804,0.53215,0.11099,91.6721,0.54809,0.11774,72.51701,0.56415,0.12596,57.36816,0.57944,0.13484,45.3629,0.59673,0.14659,35.93134,0.61445,0.16029,28.40909,0.63518,0.17477,22.48202,0.65934,0.19732,17.79613,0.68959,0.21681,14.06813,0.72802,0.24025,11.1448,0.77527,0.25885,8.81772,0.82403,0.27388,6.97545,0.88355,0.28518,5.5173,0.93978,0.27669,4.36941,0.99551,0.27013,3.45686,1.04305,0.24731,2.73547,1.08848,0.22402,2.16054,1.12105,0.19922,1.70952,1.14558,0.17427,1.35352,1.16543,0.15122,1.07079,1.18106,0.13325,0.84734,1.19203,0.11928,0.67072,1.20119,0.10921,0.53067,1.20871,0.10166,0.41976,1.21666,0.09758,0.33183,1.22444,0.09861,0.26261,1.23123,0.10314,0.20791,1.23769,0.11027,0.16452,1.24773,0.11898,0.13007,1.26053,0.13286,0.10309,1.27492,0.15352,0.08153,1.28842,0.17896,0.06443,1.30503,0.20632,0.05102,1.32857,0.23191,0.04042,1.36377,0.26668,0.03192,1.40179,0.31224,0.02528,1.43818,0.35877,0.01999,1.48082,0.39916,35,71
5,1,15829.126,0.29714,-0.00564,12516.703,0.30396,0.00598,9909.4424,0.31106,0.0174,7835.48,0.31818,0.02633,6217.2461,0.32638,0.0333,4905.291,0.33303,0.04078,3881.2737,0.34359,0.04581,3070.9827,0.35157,0.04887,2430.7778,0.3594,0.05513,1923.1537,0.3694,0.05914,1522.4358,0.37702,0.06392,1203.8446,0.38856,0.06774,952.86591,0.39961,0.07322,754.27557,0.41122,0.07628,596.71857,0.42197,0.08164,471.96338,0.43548,0.08414,373.20856,0.44833,0.08717,295.47278,0.46131,0.09216,233.87738,0.47422,0.09615,185.05922,0.48877,0.10065,146.35823,0.50289,0.10499,115.77804,0.51758,0.11033,91.6721,0.53318,0.11567,72.51701,0.54899,0.12283,57.36816,0.56725,0.13025,45.3629,0.58584,0.1396,35.93134,0.60465,0.14924,28.40909,0.63096,0.16123,22.48202,0.65826,0.17068,17.79613,0.69111,0.17983,14.06813,0.72515,0.18447,11.1448,0.76277,0.18436,8.81772,0.79735,0.17837,6.97545,0.83356,0.16713,5.5173,0.86057,0.15213,4.36941,0.88515,0.1371,3.45686,0.90375,0.12026,2.73547,0.9173,0.1057,2.16054,0.92915,0.09273,1.70952,0.93793,0.08147,1.35352,0.94439,0.07299,1.07079,0.95096,0.06726,0.84734,0.95613,0.06332,0.67072,0.96152,0.06326,0.53067,0.96506,0.06412,0.41976,0.96822,0.06671,0.33183,0.97309,0.07023,0.26261,0.98004,0.07726,0.20791,0.98592,0.08698,0.16452,0.99237,0.0989,0.13007,1.00228,0.11243,0.10309,1.01669,0.13089,0.08153,1.03302,0.15746,0.06443,1.04978,0.18946,0.05102,1.06292,0.21995,0.04042,1.08362,0.24878,0.03192,1.11509,0.28085,0.02528,1.15279,0.32151,0.01999,1.1906,0.36718,35,91
5,1,15829.126,0.78497,0.00681,12516.703,0.79353,0.01591,9909.4424,0.80197,0.02465,7835.48,0.81142,0.02992,6217.2461,0.81842,0.03543,4905.291,0.82747,0.04026,3881.2737,0.83415,0.04267,3070.9827,0.84179,0.04516,2430.7778,0.85095,0.04629,1923.1537,0.85885,0.05034,1522.4358,0.86479,0.05442,1203.8446,0.87274,0.05426,952.86591,0.88261,0.05626,754.27557,0.88954,0.06052,596.71857,0.89974,0.06312,471.96338,0.90793,0.06602,373.20856,0.91898,0.06944,295.47278,0.92794,0.07283,233.87738,0.93784,0.07648,185.05922,0.94742,0.08129,146.35823,0.95884,0.08584,115.77804,0.9713,0.09128,91.6721,0.98317,0.09855,72.51701,0.9953,0.10572,57.36816,1.00933,0.11565,45.3629,1.02488,0.12655,35.93134,1.04337,0.14013,28.40909,1.06213,0.1536,22.48202,1.08617,0.17104,17.79613,1.11609,0.18643,14.06813,1.14965,0.20002,11.1448,1.18954,0.21063,8.81772,1.2329,0.21486,6.97545,1.27468,0.20985,5.5173,1.31356,0.20533,4.36941,1.35169,0.18787,3.45686,1.38491,0.17385,2.73547,1.40984,0.15436,2.16054,1.43256,0.1364,1.70952,1.44875,0.12016,1.35352,1.46063,0.10682,1.07079,1.47001,0.09661,0.84734,1.47759,0.08835,0.67072,1.48496,0.08339,0.53067,1.4924,0.08111,0.41976,1.49828,0.08223,0.33183,1.50366,0.08483,0.26261,1.51182,0.08885,0.20791,1.52143,0.09816,0.16452,1.53109,0.11129,0.13007,1.5404,0.12653,0.10309,1.55193,0.14158,0.08153,1.57004,0.15864,0.06443,1.59261,0.18243,0.05102,1.61628,0.21219,0.04042,1.63971,0.24119,0.03192,1.67479,0.26877,0.02528,1.72065,0.30325,0.01999,1.77285,0.34805,45,80
5,1,15829.126,0.31869,0.00602,12516.703,0.32781,0.01795,9909.4424,0.3364,0.02539,7835.48,0.34459,0.03288,6217.2461,0.35393,0.03904,4905.291,0.36091,0.04298,3881.2737,0.37087,0.049,3070.9827,0.38047,0.05152,2430.7778,0.38754,0.05613,1923.1537,0.39772,0.05801,1522.4358,0.40779,0.06235,1203.8446,0.41519,0.06483,952.86591,0.42654,0.06772,754.27557,0.43709,0.07325,596.71857,0.44563,0.07576,471.96338,0.45572,0.08143,373.20856,0.46924,0.08434,295.47278,0.4826,0.0887,233.87738,0.4945,0.0931,185.05922,0.50805,0.09847,146.35823,0.5204,0.10357,115.77804,0.53606,0.11171,91.6721,0.55233,0.11881,72.51701,0.56607,0.12548,57.36816,0.58236,0.13695,45.3629,0.60003,0.14623,35.93134,0.61854,0.15959,28.40909,0.63785,0.17731,22.48202,0.66139,0.19592,17.79613,0.69166,0.21818,14.06813,0.72726,0.24208,11.1448,0.77191,0.26407,8.81772,0.82485,0.28185,6.97545,0.88399,0.28422,5.5173,0.93837,0.28836,4.36941,1.00117,0.2735,3.45686,1.05293,0.26,2.73547,1.09586,0.23537,2.16054,1.13424,0.20723,1.70952,1.16264,0.18251,1.35352,1.18317,0.15974,1.07079,1.1989,0.13998,0.84734,1.21089,0.12424,0.67072,1.22101,0.11257,0.53067,1.22952,0.1054,0.41976,1.23602,0.10173,0.33183,1.24334,0.10063,0.26261,1.25176,0.10323,0.20791,1.26101,0.11106,0.16452,1.26942,0.12301,0.13007,1.27833,0.13695,0.10309,1.29154,0.15228,0.08153,1.31043,0.17359,0.06443,1.3329,0.20241,0.05102,1.35375,0.23763,0.04042,1.37924,0.27049,0.03192,1.41711,0.30316,0.02528,1.46641,0.34722,0.01999,1.51876,0.40235,35,71
5,2,15829.126,0.38803,-0.01584,12516.703,0.39306,-0.00355,9909.4424,0.39799,0.00493,7835.48,0.40432,0.01432,6217.2461,0.41074,0.0216,4905.291,0.41656,0.0271,3881.2737,0.42274,0.03193,3070.9827,0.4301,0.03594,2430.7778,0.43786,0.04146,1923.1537,0.44369,0.0425,1522.4358,0.45226,0.04704,1203.8446,0.45942,0.04847,952.86591,0.46732,0.05307,754.27557,0.47625,0.05508,596.71857,0.48305,0.05779,471.96338,0.49153,0.06002,373.20856,0.50119,0.06356,295.47278,0.50981,0.0661,233.87738,0.52157,0.07103,185.05922,0.53052,0.07605,146.35823,0.5419,0.07839,115.77804,0.55239,0.08554,91.6721,0.56686,0.08752,72.51701,0.58225,0.09492,57.36816,0.59983,0.0966,45.3629,0.618,0.09855,35.93134,0.63771,0.09566,28.40909,0.65551,0.09183,22.48202,0.67428,0.08491,17.79613,0.68722,0.07641,14.06813,0.69856,0.06819,11.1448,0.7079,0.05829,8.81772,0.71327,0.05189,6.97545,0.71868,0.04434,5.5173,0.72459,0.03829,4.36941,0.72884,0.03705,3.45686,0.73179,0.03515,2.73547,0.73143,0.03283,2.16054,0.73328,0.03081,1.70952,0.73589,0.0278,1.35352,0.74046,0.02658,1.07079,0.74721,0.02775,0.84734,0.75339,0.03362,0.67072,0.75707,0.04138,0.53067,0.75584,0.05083,0.41976,0.75263,0.05632,0.33183,0.75111,0.05805,0.26261,0.75499,0.05796,0.20791,0.7642,0.05854,0.16452,0.77928,0.06294,0.13007,0.7995,0.07578,0.10309,0.8196,0.09761,0.08153,0.83494,0.12952,0.06443,0.84142,0.16274,0.05102,0.83807,0.18959,0.04042,0.83978,0.20607,0.03192,0.8525,0.21731,0.02528,0.8803,0.23098,0.01999,0.91874,0.24967,45,92
5,1,15829.126,0.2909,-0.00585,12516.703,0.2968,0.00716,9909.4424,0.30421,0.01521,7835.48,0.31228,0.02459,6217.2461,0.31973,0.03144,4905.291,0.32606,0.03674,3881.2737,0.33501,0.04205,3070.9827,0.34258,0.04494,2430.7778,0.35144,0.04945,1923.1537,0.3595,0.05313,1522.4358,0.36775,0.05816,1203.8446,0.37569,0.06244,952.86591,0.38598,0.06482,754.27557,0.39622,0.06756,596.71857,0.40619,0.07064,471.96338,0.41791,0.07596,373.20856,0.4293,0.0807,295.47278,0.43997,0.08465,233.87738,0.45216,0.08813,185.05922,0.46572,0.09468,146.35823,0.47839,0.1003,115.77804,0.49139,0.10765,91.6721,0.50629,0.11454,72.51701,0.5231,0.12293,57.36816,0.54172,0.132,45.3629,0.56227,0.14372,35.93134,0.58714,0.15415,28.40909,0.61603,0.16281,22.48202,0.64859,0.16858,17.79613,0.68266,0.16827,14.06813,0.71777,0.16431,11.1448,0.74892,0.1541,8.81772,0.77431,0.14007,6.97545,0.79607,0.12583,5.5173,0.81387,0.1099,4.36941,0.82611,0.09658,3.45686,0.83728,0.08372,2.73547,0.8454,0.07257,2.16054,0.85224,0.06562,1.70952,0.85741,0.06078,1.35352,0.86217,0.05586,1.07079,0.86733,0.05303,0.84734,0.87071,0.05234,0.67072,0.87495,0.05382,0.53067,0.8787,0.05543,0.41976,0.88405,0.05946,0.33183,0.88922,0.06477,0.26261,0.89495,0.07265,0.20791,0.90069,0.08082,0.16452,0.91017,0.09271,0.13007,0.92163,0.10874,0.10309,0.93247,0.13034,0.08153,0.94212,0.15339,0.06443,0.95499,0.17848,0.05102,0.97376,0.20074,0.04042,1.00033,0.22963,0.03192,1.02914,0.26457,0.02528,1.06265,0.2966,0.01999,1.11155,0.33284,35,74
5,2,15829.126,0.4079,0.0081,12516.703,0.41668,0.01897,9909.4424,0.42454,0.02619,7835.48,0.43501,0.03467,6217.2461,0.44251,0.03833,4905.291,0.45216,0.04158,3881.2737,0.46096,0.04527,3070.9827,0.46922,0.04888,2430.7778,0.47563,0.05127,1923.1537,0.48512,0.05355,1522.4358,0.49205,0.05529,1203.8446,0.50101,0.05791,952.86591,0.51058,0.05979,754.27557,0.51957,0.06245,596.71857,0.52898,0.0658,471.96338,0.53751,0.06838,373.20856,0.54777,0.0723,295.47278,0.5581,0.07492,233.87738,0.56738,0.07755,185.05922,0.57904,0.08201,146.35823,0.58923,0.08742,115.77804,0.6018,0.09199,91.6721,0.61397,0.09786,72.51701,0.62575,0.10785,57.36816,0.63953,0.11642,45.3629,0.65535,0.12659,35.93134,0.67404,0.13958,28.40909,0.69625,0.15229,22.48202,0.71988,0.16733,17.79613,0.7499,0.17975,14.06813,0.78497,0.1927,11.1448,0.82464,0.20006,8.81772,0.86592,0.20006,6.97545,0.90442,0.19409,5.5173,0.94171,0.18389,4.36941,0.97074,0.16715,3.45686,1.0007,0.14962,2.73547,1.02213,0.1342,2.16054,1.03729,0.1175,1.70952,1.0496,0.10363,1.35352,1.05982,0.09215,1.07079,1.06774,0.0843,0.84734,1.07406,0.07808,0.67072,1.07954,0.07455,0.53067,1.08614,0.07323,0.41976,1.09209,0.07608,0.33183,1.09783,0.08109,0.26261,1.10357,0.08691,0.20791,1.11179,0.09444,0.16452,1.12232,0.1063,0.13007,1.13294,0.12286,0.10309,1.14381,0.14121,0.08153,1.15844,0.16018,0.06443,1.17998,0.18387,0.05102,1.20799,0.2135,0.04042,1.23512,0.25083,0.03192,1.26208,0.28692,0.02528,1.29691,0.31564,0.01999,1.34753,0.34834,45,80
5,1,15829.126,0.76674,-0.00076,12516.703,0.77521,0.0109,9909.4424,0.78137,0.01883,7835.48,0.78898,0.02447,6217.2461,0.7968,0.02962,4905.291,0.80412,0.03323,3881.2737,0.81176,0.03763,3070.9827,0.81781,0.03988,2430.7778,0.82658,0.04457,1923.1537,0.83262,0.04782,1522.4358,0.84009,0.04932,1203.8446,0.84757,0.05144,952.86591,0.85519,0.05247,754.27557,0.86309,0.0548,596.71857,0.87085,0.05771,471.96338,0.87903,0.06087,373.20856,0.88791,0.0644,295.47278,0.89572,0.06533,233.87738,0.90593,0.0712,185.05922,0.91536,0.07636,146.35823,0.92643,0.08214,115.77804,0.93795,0.08722,91.6721,0.95001,0.09462,72.51701,0.96574,0.10297,57.36816,0.98135,0.10863,45.3629,1.00191,0.11687,35.93134,1.02542,0.12233,28.40909,1.04895,0.12517,22.48202,1.07386,0.12268,17.79613,1.09777,0.11699,14.06813,1.1185,0.10861,11.1448,1.13799,0.09888,8.81772,1.14924,0.08897,6.97545,1.16194,0.07598,5.5173,1.17461,0.06641,4.36941,1.18104,0.06159,3.45686,1.18344,0.05546,2.73547,1.18504,0.04952,2.16054,1.18845,0.04095,1.70952,1.19492,0.03458,1.35352,1.20502,0.03323,1.07079,1.21423,0.03875,0.84734,1.21866,0.0497,0.67072,1.21658,0.06112,0.53067,1.20562,0.06742,0.41976,1.19364,0.06383,0.33183,1.18962,0.05038,0.26261,1.2014,0.03117,0.20791,1.23518,0.01959,0.16452,1.28621,0.02879,0.13007,1.33995,0.07482,0.10309,1.36979,0.15808,0.08153,1.34876,0.25937,0.06443,1.2849,0.33886,0.05102,1.15764,0.35211,0.04042,1.04072,0.2611,0.03192,1.01326,0.06104,0.02528,1.16362,-0.18153,0.01999,1.54214,-0.34774,45,79
5,5,15829.126,0.46132,-0.00711,12516.703,0.46901,0.00554,9909.4424,0.47587,0.01763,7835.48,0.48282,0.02724,6217.2461,0.48935,0.03449,4905.291,0.49577,0.04102,3881.2737,0.50502,0.04748,3070.9827,0.51286,0.053,2430.7778,0.52257,0.05888,1923.1537,0.5313,0.06278,1522.4358,0.54133,0.0688,1203.8446,0.55285,0.07424,952.86591,0.56556,0.07987,754.27557,0.57588,0.08374,596.71857,0.59002,0.08952,471.96338,0.60197,0.09505,373.20856,0.61655,0.09963,295.47278,0.63194,0.10502,233.87738,0.64614,0.11031,185.05922,0.66277,0.11617,146.35823,0.68203,0.12339,115.77804,0.69875,0.13012,91.6721,0.71578,0.13655,72.51701,0.7381,0.14602,57.36816,0.75468,0.16,45.3629,0.7781,0.17249,35.93134,0.809,0.17361,28.40909,0.84558,0.19429,22.48202,0.88145,0.20078,17.79613,0.91468,0.19725,14.06813,0.93709,0.21803,11.1448,1.00705,0.19064,8.81772,1.02749,0.22147,6.97545,1.03923,0.17678,5.5173,1.1029,0.12306,4.36941,1.17464,0.13876,3.45686,1.17758,0.18111,2.73547,1.12702,0.18235,2.16054,1.08139,0.11869,1.70952,1.09159,0.01885,1.35352,1.17747,-0.06192,1.07079,1.31228,-0.06502,0.84734,1.42786,0.03344,0.67072,1.46434,0.18082,0.53067,1.36508,0.35697,0.41976,1.15381,0.42751,0.33183,0.92212,0.32214,0.26261,0.80805,0.05303,0.20791,0.91627,-0.27655,0.16452,1.27099,-0.50295,0.13007,1.77576,-0.46785,0.10309,2.23073,-0.10255,0.08153,2.43785,0.51992,0.06443,2.34194,1.13494,0.05102,1.80115,1.68483,0.04042,1.01222,1.7714,0.03192,0.3685,1.21571,0.02528,0.29469,0.18611,0.01999,0.9756,-0.90073,25,76
5,8,15829.126,0.32046,0.00566,12516.703,0.32726,0.021,9909.4424,0.3371,0.035,7835.48,0.34746,0.0475,6217.2461,0.35688,0.05909,4905.291,0.3695,0.0694,3881.2737,0.38329,0.07805,3070.9827,0.39657,0.08826,2430.7778,0.41118,0.09669,1923.1537,0.42594,0.10569,1522.4358,0.44378,0.11558,1203.8446,0.4599,0.12448,952.86591,0.47913,0.13217,754.27557,0.49994,0.14055,596.71857,0.52021,0.15113,471.96338,0.54489,0.16043,373.20856,0.56734,0.17044,295.47278,0.59259,0.1794,233.87738,0.62036,0.19056,185.05922,0.64942,0.20086,146.35823,0.67958,0.211,115.77804,0.71257,0.22019,91.6721,0.74681,0.23156,72.51701,0.78182,0.23918,57.36816,0.8185,0.2483,45.3629,0.85573,0.25586,35.93134,0.89137,0.26492,28.40909,0.92777,0.27434,22.48202,0.96417,0.28719,17.79613,1.00073,0.30304,14.06813,1.04173,0.32163,11.1448,1.08654,0.34693,8.81772,1.13127,0.37818,6.97545,1.19893,0.41978,5.5173,1.26477,0.43667,4.36941,1.34619,0.48422,3.45686,1.42715,0.49585,2.73547,1.53946,0.50736,2.16054,1.63883,0.51341,1.70952,1.73095,0.48917,1.35352,1.82516,0.45332,1.07079,1.90553,0.41652,0.84734,1.9662,0.37393,0.67072,2.01638,0.33026,0.53067,2.05447,0.289,0.41976,2.08578,0.2552,0.33183,2.11002,0.22964,0.26261,2.12887,0.21098,0.20791,2.14395,0.1979,0.16452,2.15868,0.19074,0.13007,2.17541,0.19089,0.10309,2.1912,0.20049,0.08153,2.20651,0.21759,0.06443,2.22397,0.24073,0.05102,2.248,0.26298,0.04042,2.28424,0.29895,0.03192,2.32419,0.34875,0.02528,2.36382,0.40136,0.01999,2.41339,0.44865,25,99
5,1,15829.126,0.41798,-0.01754,12516.703,0.42526,-0.00185,9909.4424,0.43214,0.00982,7835.48,0.43974,0.02171,6217.2461,0.44701,0.03077,4905.291,0.455,0.0394,3881.2737,0.46518,0.04663,3070.9827,0.47293,0.05302,2430.7778,0.48321,0.05933,1923.1537,0.49355,0.06605,1522.4358,0.50335,0.07122,1203.8446,0.51584,0.07634,952.86591,0.52566,0.08293,754.27557,0.53859,0.09012,596.71857,0.55398,0.09638,471.96338,0.56773,0.10186,373.20856,0.58126,0.10757,295.47278,0.59873,0.1155,233.87738,0.61334,0.1195,185.05922,0.63251,0.12972,146.35823,0.65196,0.13695,115.77804,0.67219,0.14387,91.6721,0.69392,0.15213,72.51701,0.71491,0.16291,57.36816,0.73838,0.1724,45.3629,0.76519,0.1835,35.93134,0.79254,0.19511,28.40909,0.82444,0.20978,22.48202,0.8603,0.22157,17.79613,0.90037,0.23369,14.06813,0.94675,0.23954,11.1448,0.99389,0.23712,8.81772,1.04089,0.22922,6.97545,1.08239,0.2181,5.5173,1.11731,0.19738,4.36941,1.14707,0.17599,3.45686,1.17495,0.15332,2.73547,1.19727,0.13843,2.16054,1.21117,0.12832,1.70952,1.21823,0.11708,1.35352,1.22231,0.10392,1.07079,1.22806,0.08909,0.84734,1.23879,0.07456,0.67072,1.25376,0.06578,0.53067,1.2768,0.06569,0.41976,1.29817,0.08147,0.33183,1.30822,0.11025,0.26261,1.29861,0.14156,0.20791,1.27158,0.15992,0.16452,1.23757,0.15411,0.13007,1.21609,0.11881,0.10309,1.23332,0.0651,0.08153,1.30665,0.01673,0.06443,1.42296,0.01119,0.05102,1.59275,0.09092,0.04042,1.72822,0.29928,0.03192,1.73277,0.60246,0.02528,1.5467,0.89756,0.01999,1.15903,1.0455,25,79
5,5,15829.126,0.45275,0.00066,12516.703,0.46053,0.01215,9909.4424,0.46776,0.02339,7835.48,0.47794,0.03268,6217.2461,0.48277,0.04011,4905.291,0.4932,0.04697,3881.2737,0.50192,0.05461,3070.9827,0.51232,0.06046,2430.7778,0.52232,0.06677,1923.1537,0.53211,0.07199,1522.4358,0.5437,0.07753,1203.8446,0.55526,0.08414,952.86591,0.56778,0.08891,754.27557,0.58372,0.09552,596.71857,0.59562,0.10082,471.96338,0.61286,0.10796,373.20856,0.62889,0.11411,295.47278,0.64483,0.12064,233.87738,0.6648,0.12425,185.05922,0.68215,0.13259,146.35823,0.70145,0.13917,115.77804,0.72256,0.1449,91.6721,0.74378,0.15331,72.51701,0.76402,0.15981,57.36816,0.78812,0.16729,45.3629,0.8106,0.17841,35.93134,0.83624,0.1878,28.40909,0.8616,0.20267,22.48202,0.89254,0.2172,17.79613,0.92708,0.23398,14.06813,0.96892,0.24904,11.1448,1.01695,0.25988,8.81772,1.06628,0.26618,6.97545,1.11707,0.26769,5.5173,1.1723,0.25468,4.36941,1.21497,0.24282,3.45686,1.25912,0.21913,2.73547,1.29613,0.19908,2.16054,1.32203,0.17672,1.70952,1.34331,0.15378,1.35352,1.35995,0.13346,1.07079,1.37336,0.11757,0.84734,1.38309,0.1041,0.67072,1.3915,0.09456,0.53067,1.39946,0.08737,0.41976,1.40729,0.08543,0.33183,1.41292,0.08831,0.26261,1.41731,0.09247,0.20791,1.4209,0.0981,0.16452,1.42779,0.10557,0.13007,1.43609,0.11672,0.10309,1.44677,0.13256,0.08153,1.46027,0.15109,0.06443,1.48067,0.17462,0.05102,1.51109,0.20425,0.04042,1.54393,0.24982,0.03192,1.57037,0.30276,0.02528,1.59276,0.34962,0.01999,1.62493,0.3866,25,79
